OrderID,OrderDate,Gender,AgeGroup,Channel,ShipDate,ItemCode,MapCode,Quantity,Revenue,Cost
856329190,2020-04-25,Male,30s,Offline,,C10003,5,27,38522.2,14920.542
856369531,2020-01-05,Female,30s,Online,2020-01-05,C10003,5,82,30433.0,10507.182
856372964,2018-08-31,Female,20s,Offline,,D10001,3,41,27753.5,13583.123
856415450,2020-03-28,Male,30s,Online,2020-03-30,C10003,5,67,30017.0,25014.129
856475532,2019-07-25,Male,50s,Offline,2019-07-28,B10001,39,58,30666.5,21382.563
856493127,2020-04-08,Female,40s,Online,2020-04-10,C10006,1,38,39073.3,16079.238
856512868,2020-03-25,Female,50s,Offline,,C10005,32,53,39927.9,10777.702
856559646,2020-08-22,Male,30s,Online,2020-08-25,C10006,26,31,39799.9,33166.576
856572949,2019-09-10,Male,60s,Online,2019-09-17,D10002,15,68,31460.3,10998.215
856612861,2020-07-28,Male,40s,Online,2020-07-28,C10006,11,84,39870.7,10996.855
856638610,2017-03-25,Female,50s,Offline,,D10001,19,82,19533.5,16277.892
856770789,2020-10-04,Male,40s,Online,2020-10-06,C10003,14,90,36841.3,14253.692
856856191,2020-02-27,Male,60s,Online,2020-02-28,C10004,28,49,30872.2,25726.814
856916272,2019-08-26,Female,40s,Online,2019-08-26,B10001,21,50,30885.8,25738.192
856992232,2020-02-01,Male,20s,Online,2020-02-05,B10001,39,77,32703.3,27252.771
857033860,2020-06-27,Female,50s,Online,2020-07-03,C10002,4,24,31665.3,26387.764
857081925,2018-09-03,Female,30s,Online,2018-09-07,B10001,40,69,51921.0,10991.713
857114112,2017-06-19,Male,40s,Offline,,B10001,10,27,14653.1,12210.893
857148444,2020-08-06,Female,40s,Online,2020-08-13,C10001,33,42,39180.3,19548.028
857160031,2020-03-09,Male,60s,Offline,,C10007,8,69,38402.1,12512.943
857160460,2018-08-15,Female,40s,Offline,,A10002,20,72,30225.9,14461.271
857213246,2018-11-25,Male,50s,Online,2018-11-30,A10001,39,67,27982.1,12078.662
857255733,2019-04-06,Female,30s,Online,2019-04-08,A10001,10,58,33607.3,28006.092
857258737,2017-02-20,Male,50s,Online,2017-02-25,B10001,15,31,59496.1,19798.812
857406365,2020-12-29,Male,20s,Online,2020-12-31,C10007,5,58,39526.2,13222.783
857433402,2019-11-25,Male,30s,Online,2019-12-04,A10002,2,67,16573.9,11359.670
857472884,2019-09-29,Female,20s,Online,2019-10-03,A10001,1,88,36927.3,30772.771
857529532,2018-10-23,Male,40s,Offline,,C10003,39,35,44901.1,37417.551
857550561,2017-03-30,Male,40s,Offline,,B10001,3,51,12739.9,10616.552
857579743,2019-04-18,Female,20s,Online,2019-04-21,B10001,35,43,39593.1,22841.045
857583177,2018-02-08,Male,30s,Online,2018-02-08,B10001,4,45,11120.2,4609.550
857601630,2019-05-06,Female,40s,Online,2019-05-07,C10004,5,70,38472.3,32060.288
857660853,2018-02-22,Male,40s,Online,2018-02-24,B10001,41,77,19182.4,12842.953
857676732,2017-07-26,Female,20s,Offline,2017-07-27,B10001,39,61,32253.8,20392.960
857722651,2020-02-08,Male,20s,Online,2020-02-11,C10006,1,41,38841.0,14926.934
857805907,2019-08-27,Male,20s,Offline,2019-09-05,C10007,31,59,32636.8,22567.175
857846677,2018-02-15,Female,30s,Offline,,C10006,28,73,25970.5,21642.071
857887446,2020-02-06,Male,30s,Online,2020-02-06,C10007,8,41,30689.6,25574.703
857914912,2017-06-25,Female,20s,Online,2017-06-26,C10003,29,57,35733.9,29778.250
857936370,2020-02-15,Male,20s,Online,2020-02-19,D10002,19,57,36426.8,19404.726
857941520,2018-11-19,Male,30s,Online,2018-11-20,C10002,20,54,20799.2,16300.032
857949244,2017-08-03,Female,20s,Online,2017-08-04,B10001,39,61,30567.0,16511.120
857970273,2019-08-04,Male,50s,Online,2019-08-10,B10001,39,49,38657.9,32214.920
858004176,2020-02-18,Male,60s,Offline,2020-02-18,D10001,34,97,30188.2,25156.797
858008897,2019-03-06,Female,40s,Online,2019-03-09,C10007,34,40,30936.7,14533.405
858074128,2018-10-25,Female,20s,Online,2018-10-26,A10001,38,23,35601.9,17124.896
858146226,2019-08-06,Male,50s,Online,2019-08-08,D10002,39,42,36252.8,17083.336
858175408,2018-02-17,Female,20s,Online,2018-02-20,C10004,28,50,22493.7,18744.727
858238065,2017-09-25,Female,20s,Online,2017-09-28,A10001,20,54,16484.4,13737.017
858238494,2019-10-27,Female,30s,Offline,,A10002,4,64,51613.6,43011.300
858267676,2019-04-24,Female,30s,Online,2019-04-27,A10002,4,47,30984.4,16015.953
858308017,2017-09-23,Male,60s,Offline,,C10002,15,41,19056.2,15880.187
858330762,2019-06-24,Female,30s,Online,2019-06-24,C10006,39,54,39883.1,37829.163
858336341,2020-02-24,Male,40s,Online,2020-02-26,C10006,40,65,31075.6,11512.832
858336770,2017-08-06,Female,60s,Offline,,B10001,17,57,21860.2,21123.039
858376681,2018-11-30,Male,40s,Offline,2018-12-05,B10001,27,30,16503.1,13752.592
858389556,2020-10-04,Female,40s,Online,2020-10-05,C10006,30,65,38057.1,14291.740
858405864,2017-04-26,Male,30s,Offline,,C10007,40,70,20797.3,17331.113
858521306,2019-07-04,Female,20s,Online,2019-07-05,B10001,14,40,39293.4,36258.555
858526027,2020-05-16,Male,40s,Online,2020-05-20,A10002,33,97,36526.5,19001.702
858582246,2017-02-28,Female,30s,Offline,,B10001,17,30,22107.0,15362.518
858590400,2018-02-04,Male,20s,Offline,,C10007,39,35,14657.3,12214.421
858655631,2020-11-20,Female,20s,Online,2020-11-22,D10001,27,81,30653.6,15288.570
858674085,2020-05-24,Male,30s,Online,2020-05-29,C10001,5,66,39694.4,33078.686
858686959,2020-06-27,Female,30s,Offline,,C10001,14,23,37770.2,31475.182
858764207,2019-07-22,Female,20s,Online,2019-07-24,D10002,39,53,7323.8,6103.200
858766782,2017-12-22,Male,30s,Offline,,B10001,24,50,14276.6,11897.164
858805835,2019-06-26,Female,60s,Offline,2019-06-26,C10004,28,84,30487.8,17409.128
858807122,2018-09-04,Female,40s,Offline,,B10001,33,97,24177.2,24022.718
858836734,2017-10-10,Female,60s,Offline,,B10001,5,66,12453.5,10377.957
858874499,2019-05-25,Male,50s,Online,2019-06-03,D10002,5,65,37793.1,31494.275
858893382,2017-10-10,Male,30s,Offline,2017-10-11,B10001,28,25,87545.3,43891.906
858946597,2018-03-09,Male,50s,Online,2018-03-12,C10002,39,46,10799.6,8999.672
858966767,2018-12-12,Male,30s,Online,2018-12-12,C10004,4,88,15637.5,13031.265
859008395,2020-04-04,Female,20s,Online,2020-04-06,A10001,5,42,39580.2,32983.517
859034574,2020-08-02,Male,50s,Online,2020-08-02,D10001,14,39,31148.4,10740.631
859056460,2019-07-16,Female,60s,Online,2019-07-22,B10001,1,51,39000.9,17300.425
859109675,2020-02-05,Female,20s,Offline,,B10001,28,41,38928.5,15996.190
859156882,2018-01-07,Female,40s,Offline,2018-01-08,C10007,39,34,13877.7,11564.771
859158170,2018-04-16,Male,20s,Offline,,C10003,22,29,32129.8,31702.502
859166324,2020-10-22,Female,50s,Online,2020-10-24,C10003,5,44,39873.7,21718.005
859168040,2018-05-12,Male,30s,Offline,,C10001,4,44,18584.4,15486.987
859191644,2017-12-26,Male,50s,Offline,2018-01-03,C10006,15,58,30009.4,24651.123
859216964,2017-12-03,Female,30s,Offline,2017-12-06,C10002,5,53,12015.4,10012.856
859240138,2020-07-24,Female,60s,Online,2020-07-25,C10005,27,56,31025.6,14559.651
859363305,2019-10-11,Female,60s,Online,2019-10-13,A10001,5,79,37493.0,11227.259
859377467,2018-03-23,Female,50s,Offline,,A10001,35,40,64454.6,30060.181
859579169,2017-12-31,Male,40s,Online,2018-01-05,A10001,7,50,24199.5,10736.698
859615647,2017-07-23,Female,20s,Offline,,C10002,17,93,60261.5,53380.880
859748256,2017-06-14,Female,40s,Online,2017-06-17,B10001,4,98,35376.9,15377.724
859775292,2018-04-16,Male,20s,Offline,,D10002,39,55,38265.1,29306.873
859798038,2018-10-04,Male,40s,Online,2018-10-07,B10001,6,59,44326.8,10769.567
859806621,2020-12-26,Male,50s,Online,2020-12-29,A10002,33,25,30641.5,25534.543
859809195,2017-01-05,Male,20s,Offline,,D10001,40,59,87913.4,14562.440
859811341,2017-03-29,Female,30s,Offline,,B10001,4,64,12964.4,10803.698
859813058,2019-05-16,Female,30s,Offline,,C10005,5,44,22315.0,21468.573
859821212,2018-01-11,Male,20s,Online,2018-01-15,A10002,5,40,74677.3,25307.769
859896743,2020-11-21,Female,20s,Online,2020-11-22,C10003,28,67,36397.1,30330.928
859900176,2020-06-23,Female,20s,Online,2020-06-25,C10004,6,59,37839.4,31532.871
859952962,2020-03-16,Female,30s,Online,2020-03-19,A10002,5,56,35692.4,29743.669
859962832,2020-02-17,Male,30s,Offline,,A10002,16,50,31442.9,26202.430
860016047,2017-04-26,Male,20s,Online,2017-04-29,C10003,17,79,11098.9,9249.112
860019052,2020-12-15,Male,30s,Online,2020-12-22,C10007,1,55,39173.6,12532.746
860024201,2019-09-23,Male,50s,Offline,2019-09-24,B10001,10,71,30893.6,25744.650
860028064,2017-06-19,Female,30s,Offline,,B10001,4,139,29786.1,21995.824
860088574,2020-11-06,Female,40s,Online,2020-11-10,C10007,34,30,34875.2,29062.664
860100591,2019-11-04,Male,40s,Online,2019-11-08,C10001,32,47,37742.7,19959.608
860124623,2017-03-15,Male,20s,Offline,,B10001,8,40,13156.7,10963.937
860168397,2019-07-16,Male,30s,Online,2019-07-16,D10002,39,99,37797.0,13259.089
860172259,2019-04-28,Female,20s,Offline,2019-05-03,D10002,35,44,31439.7,27630.178
860183846,2018-01-23,Male,40s,Offline,2018-01-27,C10003,5,22,12736.9,10614.120
860276544,2017-01-22,Male,40s,Online,2017-01-23,B10001,11,84,849.0,707.525
860278260,2017-10-03,Female,30s,Online,2017-10-06,D10001,41,98,59839.7,42089.960
860371387,2020-11-10,Female,50s,Online,2020-11-13,C10003,39,43,38569.1,19952.376
860389411,2020-02-23,Female,20s,Online,2020-02-24,A10001,9,87,39812.8,24835.895
860419023,2017-09-11,Female,60s,Online,2017-09-12,C10004,4,40,11021.4,9184.505
860431897,2020-06-28,Female,40s,Offline,,C10003,20,91,38839.1,32365.947
860436618,2017-12-12,Female,40s,Online,2017-12-13,B10001,28,44,69284.6,31358.496
860471379,2019-10-18,Female,20s,Online,2019-10-24,D10001,37,59,39799.1,18840.725
860506570,2020-04-18,Male,40s,Online,2020-04-24,C10006,5,82,30890.3,18532.250
860512578,2018-09-08,Male,20s,Offline,,D10002,1,93,35920.5,21741.363
860591971,2019-10-25,Female,60s,Online,2019-11-01,B10001,31,33,39875.9,39855.015
860624587,2020-02-27,Female,50s,Online,2020-03-02,A10001,18,64,39118.9,16025.416
860638320,2020-12-29,Female,60s,Online,2020-12-31,C10007,1,95,30264.1,25220.107
860646474,2018-11-09,Female,20s,Offline,,C10003,39,95,19547.1,16289.277
860679948,2019-08-02,Male,50s,Online,2019-08-11,C10001,12,58,37830.9,21259.760
860712993,2019-01-18,Male,40s,Offline,,C10002,39,60,36913.3,30761.057
860720717,2018-02-02,Male,50s,Offline,2018-02-10,C10004,39,64,14104.4,11561.138
860735738,2018-02-21,Female,30s,Online,2018-02-23,C10002,39,39,30886.9,25739.075
860750329,2018-08-26,Male,20s,Offline,2018-09-02,C10003,41,50,14473.4,11195.716
860805690,2020-12-23,Female,30s,Offline,2020-12-24,C10007,17,61,35855.5,34973.102
860971772,2018-04-21,Female,30s,Online,2018-04-21,A10001,27,97,19116.6,15930.539
861082923,2020-03-02,Male,30s,Online,2020-03-04,C10006,21,65,30459.3,18577.710
861103093,2018-11-15,Female,20s,Offline,2018-11-20,C10004,36,79,11222.3,9351.895
861109960,2020-12-21,Female,50s,Online,2020-12-25,A10001,39,185,39369.9,16184.596
861248147,2019-01-27,Male,30s,Online,2019-01-31,B10001,24,71,39238.3,39196.512
861272609,2017-01-19,Male,30s,Online,2017-01-21,B10001,39,45,15801.8,11649.952
861279475,2019-12-10,Male,20s,Online,2019-12-14,D10002,33,86,30108.5,25090.448
861311662,2018-02-23,Female,30s,Online,2018-02-26,D10001,39,56,20548.9,11397.145
861318957,2020-09-12,Male,20s,Online,2020-09-13,C10002,20,43,39553.7,16269.012
861319386,2018-01-26,Male,40s,Online,2018-01-29,C10003,17,57,23426.2,17649.513
861326253,2018-12-09,Female,50s,Online,2018-12-11,C10002,9,87,13555.7,11296.448
861361873,2019-03-15,Male,30s,Offline,,B10001,23,62,39454.9,32879.061
861362302,2019-07-03,Female,60s,Online,2019-07-04,C10007,26,38,37698.3,31415.218
861367452,2019-01-02,Female,20s,Offline,,B10001,5,74,35100.9,29250.736
861466586,2019-11-29,Male,30s,Online,2019-12-05,C10006,32,39,30021.3,19252.579
861485898,2020-12-01,Male,50s,Offline,,C10007,39,70,30947.5,25789.615
861493194,2020-09-23,Male,20s,Online,2020-09-29,C10004,1,68,30384.4,25320.300
861533534,2019-03-27,Female,30s,Offline,2019-03-27,C10001,31,47,33734.0,28111.657
861573016,2018-07-14,Female,50s,Offline,2018-07-18,C10004,34,62,18225.7,14790.988
861611640,2020-05-30,Male,30s,Online,2020-06-02,C10005,28,98,30863.9,14569.738
861651980,2017-03-02,Male,30s,Online,2017-03-05,A10001,34,58,73249.8,18754.313
861676871,2017-10-14,Female,20s,Online,2017-10-18,C10004,39,65,17725.2,14771.013
861736953,2018-07-31,Female,30s,Online,2018-08-02,B10001,39,37,22915.0,19095.817
861738240,2020-09-04,Male,20s,Online,2020-09-06,A10002,39,75,31225.5,26021.247
861753690,2018-11-18,Female,30s,Online,2018-11-18,D10001,32,57,11487.5,9572.928
861785018,2018-10-11,Female,30s,Online,2018-10-19,B10001,34,58,14769.4,9086.940
861835658,2017-02-02,Female,50s,Offline,,C10004,1,98,48619.3,40516.116
861846387,2020-08-14,Male,30s,Offline,,C10006,21,45,36510.3,18479.042
861938226,2020-03-20,Female,20s,Online,2020-03-25,C10006,5,51,30748.1,12902.613
861981141,2019-06-20,Female,30s,Online,2019-06-22,A10001,2,48,18587.3,11215.344
862025773,2017-05-06,Male,20s,Offline,,C10004,33,75,22489.8,14761.275
862063109,2018-04-19,Female,30s,Online,2018-04-22,A10002,17,23,15340.6,12783.821
862087142,2018-05-14,Male,50s,Offline,,C10003,37,53,12188.1,6343.680
862189710,2020-09-05,Female,50s,Online,2020-09-08,C10007,32,44,30450.1,25375.093
862282407,2018-08-20,Female,60s,Online,2018-08-23,C10005,32,72,83701.8,18724.310
862296998,2019-06-14,Female,30s,Online,2019-06-23,C10004,1,66,37085.6,35108.444
862324464,2018-12-02,Male,20s,Offline,,B10001,5,67,43872.0,19258.042
862390983,2019-10-07,Female,60s,Online,2019-10-07,B10001,38,51,36266.5,14258.963
862500417,2020-01-22,Male,50s,Offline,2020-01-23,A10002,25,98,38661.7,32218.048
862520587,2020-04-04,Male,40s,Online,2020-04-07,C10002,39,60,35859.8,29883.174
862528741,2019-07-19,Female,20s,Offline,,C10003,13,65,38991.5,38201.756
862550199,2020-03-03,Female,40s,Offline,2020-03-07,C10007,5,52,38845.6,38726.372
862552773,2018-02-18,Male,40s,Online,2018-02-20,B10001,20,44,14468.7,12057.227
862554490,2019-03-17,Male,40s,Offline,,C10001,32,51,37375.3,14522.032
862576377,2018-12-05,Female,20s,Offline,,C10003,15,30,17007.3,14172.730
862578523,2017-04-10,Female,20s,Offline,,C10007,27,59,22407.6,18672.989
862614142,2018-12-07,Male,30s,Offline,,B10001,16,50,12704.0,10586.693
862673795,2020-12-22,Female,20s,Online,2020-12-29,C10002,3,43,39324.7,15233.112
862675511,2017-08-25,Female,50s,Offline,,D10001,1,22,10961.6,9134.690
862678945,2017-11-11,Male,30s,Online,2017-11-20,C10004,9,70,14047.5,11706.277
862693107,2020-12-02,Male,30s,Offline,2020-12-12,C10003,5,32,39308.7,14878.992
862749755,2019-10-07,Male,30s,Offline,2019-10-10,B10001,30,92,39246.9,13987.889
862815415,2019-04-02,Male,20s,Online,2019-04-04,D10002,3,50,35283.1,18807.436
862816703,2019-04-09,Male,20s,Offline,,B10001,5,71,30469.1,11449.562
862829148,2018-05-24,Female,20s,Offline,2018-05-28,A10002,4,30,16953.9,14548.800
862854039,2020-04-05,Male,40s,Online,2020-04-08,C10001,4,28,30606.7,11065.934
862857043,2018-05-19,Female,50s,Offline,,C10007,37,98,65550.6,28076.267
862883222,2017-11-27,Female,40s,Online,2017-11-27,B10001,10,27,16328.0,13606.683
862910687,2017-02-17,Male,50s,Online,2017-02-22,D10002,5,53,12660.8,10550.675
862954890,2020-01-17,Female,50s,Online,2020-01-26,C10002,4,74,30767.5,14714.370
863033854,2018-09-17,Female,20s,Offline,,A10001,37,59,21174.6,17645.469
863069903,2017-10-22,Male,20s,Offline,,D10002,29,47,23658.2,18520.274
863091790,2017-11-06,Female,50s,Online,2017-11-06,C10002,5,46,70533.0,16365.082
863121831,2018-04-03,Female,50s,Offline,2018-04-08,C10004,5,40,10696.2,8913.527
863164317,2018-06-27,Female,60s,Online,2018-06-30,C10003,41,63,23211.3,19342.767
863181054,2017-09-04,Female,50s,Online,2017-09-12,C10006,30,46,32142.9,14629.758
863202083,2019-07-11,Male,20s,Offline,,D10002,5,118,31506.4,26255.350
863215386,2020-05-24,Male,20s,Online,2020-05-26,C10006,40,63,31320.5,15252.297
863246285,2020-11-30,Male,30s,Offline,2020-12-03,A10002,14,55,31485.0,19978.160
863309371,2018-05-31,Female,30s,Online,2018-06-05,D10001,27,51,14964.4,3543.040
863377177,2019-11-26,Female,50s,Offline,2019-11-30,C10006,35,62,38360.8,31967.298
863381898,2017-05-02,Female,60s,Online,2017-05-09,B10001,7,52,62623.6,31162.761
863574588,2020-02-22,Male,50s,Online,2020-02-26,C10004,28,52,37967.1,31639.225
863577592,2018-12-25,Male,20s,Online,2018-12-26,B10001,26,77,44419.9,21931.921
863587033,2017-03-12,Female,40s,Offline,,C10004,1,55,13588.4,11323.692
863589179,2018-03-04,Female,60s,Online,2018-03-09,B10001,5,55,15338.5,12782.117
863626945,2020-08-08,Female,30s,Online,2020-08-11,C10002,20,91,30235.9,25196.606
863633811,2018-03-07,Female,20s,Online,2018-03-10,C10001,5,53,93.3,77.750
863638103,2018-05-04,Male,50s,Offline,,B10001,24,20,18511.1,15425.899
863640677,2020-03-21,Male,20s,Online,2020-03-23,C10007,17,47,34058.0,28381.675
863656985,2020-04-25,Female,50s,Online,2020-04-27,C10003,15,71,30500.4,25416.984
863762128,2017-09-18,Female,30s,Offline,,B10001,1,40,18790.2,15658.523
863789594,2017-12-13,Female,20s,Online,2017-12-19,B10001,39,48,22275.4,18562.835
863793456,2020-10-15,Male,40s,Online,2020-10-16,C10002,17,100,38155.6,13384.020
863829505,2019-07-04,Female,30s,Offline,,A10002,31,60,39976.4,15581.059
863833367,2019-08-31,Female,30s,Online,2019-09-01,B10001,34,96,32515.7,12162.990
863864266,2018-03-01,Female,50s,Online,2018-03-02,B10001,28,22,37805.2,19938.688
863938510,2018-01-26,Female,20s,Online,2018-01-28,C10002,33,29,17819.8,14849.873
863964688,2017-04-03,Female,40s,Offline,,A10001,5,37,60852.7,56543.320
863968980,2018-05-20,Female,40s,Offline,2018-05-23,C10007,5,60,63356.2,12980.264
864020049,2017-09-23,Female,30s,Offline,,C10004,4,61,18409.3,14548.669
864035069,2019-10-14,Female,40s,Offline,,B10001,21,59,32217.8,19328.760
864035928,2017-06-15,Female,20s,Online,2017-06-18,D10001,39,82,23979.3,14578.973
864084422,2017-09-30,Female,40s,Online,2017-09-30,B10001,5,80,14120.1,12898.793
864125621,2020-03-31,Female,30s,Online,2020-03-31,C10002,5,77,30452.0,25376.669
864143645,2020-03-27,Female,20s,Online,2020-03-29,C10007,35,55,38276.5,31897.069
864164674,2017-03-02,Male,50s,Online,2017-03-04,B10001,39,40,18085.8,14703.360
864333331,2017-02-26,Male,20s,Online,2017-02-28,C10002,29,38,17936.4,14946.972
864435899,2020-05-20,Female,30s,Online,2020-05-23,C10002,1,78,30780.9,25650.758
864471948,2017-11-26,Male,40s,Offline,,D10001,30,42,21861.1,18578.807
864495551,2020-04-28,Male,40s,Online,2020-05-02,C10007,20,79,31071.1,12962.233
864517867,2020-05-31,Female,30s,Online,2020-06-02,C10002,1,24,32190.7,26825.547
864529883,2020-07-17,Male,30s,Online,2020-07-19,C10002,28,50,37349.2,22694.040
864530742,2020-06-01,Female,20s,Online,2020-06-03,C10006,16,53,30879.0,25732.526
864562499,2017-11-09,Female,30s,Online,2017-11-11,C10002,31,46,55903.3,14842.002
864585244,2020-04-08,Female,60s,Online,2020-04-11,C10001,12,127,39182.5,37063.101
864620435,2017-01-01,Male,40s,Offline,,D10002,6,65,39494.4,15973.884
864641034,2017-11-14,Male,20s,Online,2017-11-16,C10001,9,58,11156.1,9296.788
864647471,2018-05-03,Male,30s,Online,2018-05-07,B10001,39,66,28281.2,17305.756
864664638,2019-04-13,Male,50s,Offline,2019-04-16,D10002,17,25,35243.5,14971.625
864668500,2017-01-17,Male,20s,Offline,,C10003,40,25,17309.8,14424.800
864670217,2017-11-09,Male,60s,Offline,2017-11-15,A10001,4,47,16194.0,13756.521
864689099,2017-09-29,Female,30s,Online,2017-10-05,D10002,29,55,22685.8,14371.840
864689528,2020-06-13,Female,50s,Online,2020-06-15,B10001,10,56,36849.6,30708.034
864707982,2020-10-30,Male,30s,Online,2020-11-01,C10007,23,55,39297.0,16299.927
864761626,2020-10-21,Female,50s,Online,2020-10-25,A10002,19,66,36590.6,30492.200
864877927,2020-01-10,Male,20s,Online,2020-01-10,C10006,15,59,39386.8,12189.283
864893805,2020-10-02,Female,20s,Online,2020-10-08,C10007,28,47,33005.0,27504.134
864906251,2020-06-02,Male,60s,Online,2020-06-05,C10005,5,49,31740.7,19421.608
864988648,2019-07-26,Male,50s,Online,2019-07-27,D10002,37,27,38557.3,37050.700
865012252,2017-08-15,Female,50s,Online,2017-08-20,C10002,28,60,34826.7,14095.269
865039718,2018-06-07,Female,60s,Online,2018-06-15,A10001,28,88,14281.9,11901.556
865098083,2019-06-22,Female,50s,Offline,,C10005,5,64,31132.8,25943.963
865140998,2020-06-30,Male,40s,Offline,2020-07-08,C10006,15,55,34781.1,28984.220
865172326,2020-01-26,Female,20s,Online,2020-01-28,C10003,34,46,38007.7,28798.455
